       TIME	  CAN_ID	CAN_DATA                                	  1	  2	   3	   4
1.58187e+09	     101	[21, 0, 1, 0, 251, 255, 247, 255]       	 21	  1	  -5	  -9
1.58187e+09	     100	[241, 255, 0, 0, 0, 0, 226, 255]        	-15	  0	   0	 -30
1.58187e+09	     101	[19, 0, 255, 255, 253, 255, 246, 255]   	 19	 -1	  -3	 -10
1.58187e+09	     100	[246, 255, 6, 0, 255, 255, 230, 255]    	-10	  6	  -1	 -26
1.58187e+09	     101	[25, 0, 6, 0, 247, 255, 245, 255]       	 25	  6	  -9	 -11
1.58187e+09	     100	[249, 255, 255, 255, 254, 255, 226, 255]	 -7	 -1	  -2	 -30
1.58187e+09	     101	[27, 0, 2, 0, 250, 255, 246, 255]       	 27	  2	  -6	 -10
1.58187e+09	     100	[246, 255, 0, 0, 255, 255, 228, 255]    	-10	  0	  -1	 -28
1.58187e+09	     101	[21, 0, 9, 0, 255, 255, 0, 0]           	 21	  9	  -1	   0
1.58187e+09	     100	[250, 255, 1, 0, 251, 255, 221, 255]    	 -6	  1	  -5	 -35
1.58187e+09	     101	[23, 0, 2, 0, 255, 255, 250, 255]       	 23	  2	  -1	  -6
1.58187e+09	     100	[255, 255, 252, 255, 254, 255, 224, 255]	 -1	 -4	  -2	 -32
1.58187e+09	     101	[17, 0, 255, 255, 254, 255, 1, 0]       	 17	 -1	  -2	   1
1.58187e+09	     100	[254, 255, 252, 255, 1, 0, 222, 255]    	 -2	 -4	   1	 -34
1.58187e+09	     101	[18, 0, 2, 0, 247, 255, 0, 0]           	 18	  2	  -9	   0
1.58187e+09	     100	[250, 255, 4, 0, 249, 255, 221, 255]    	 -6	  4	  -7	 -35
1.58187e+09	     101	[19, 0, 252, 255, 0, 0, 255, 255]       	 19	 -4	   0	  -1
1.58187e+09	     100	[246, 255, 250, 255, 249, 255, 230, 255]	-10	 -6	  -7	 -26
1.58187e+09	     101	[15, 0, 254, 255, 254, 255, 0, 0]       	 15	 -2	  -2	   0
1.58187e+09	     100	[251, 255, 254, 255, 246, 255, 229, 255]	 -5	 -2	 -10	 -27
1.58187e+09	     101	[21, 0, 2, 0, 250, 255, 253, 255]       	 21	  2	  -6	  -3
1.58187e+09	     100	[1, 0, 254, 255, 237, 255, 224, 255]    	  1	 -2	 -19	 -32
1.58187e+09	     101	[15, 0, 1, 0, 253, 255, 250, 255]       	 15	  1	  -3	  -6
1.58187e+09	     100	[247, 255, 255, 255, 246, 255, 224, 255]	 -9	 -1	 -10	 -32
1.58187e+09	     101	[15, 0, 4, 0, 247, 255, 6, 0]           	 15	  4	  -9	   6
1.58187e+09	     100	[251, 255, 255, 255, 253, 255, 233, 255]	 -5	 -1	  -3	 -23
1.58187e+09	     101	[10, 0, 252, 255, 250, 255, 2, 0]       	 10	 -4	  -6	   2
1.58187e+09	     100	[255, 255, 6, 0, 251, 255, 226, 255]    	 -1	  6	  -5	 -30
1.58187e+09	     101	[7, 0, 255, 255, 253, 255, 7, 0]        	  7	 -1	  -3	   7
1.58187e+09	     100	[249, 255, 254, 255, 246, 255, 226, 255]	 -7	 -2	 -10	 -30
1.58187e+09	     101	[18, 0, 2, 0, 255, 255, 3, 0]           	 18	  2	  -1	   3
1.58187e+09	     100	[247, 255, 255, 255, 245, 255, 225, 255]	 -9	 -1	 -11	 -31
1.58187e+09	     101	[14, 0, 13, 0, 2, 0, 3, 0]              	 14	 13	   2	   3
1.58187e+09	     100	[250, 255, 255, 255, 245, 255, 230, 255]	 -6	 -1	 -11	 -26
1.58187e+09	     101	[23, 0, 13, 0, 253, 255, 1, 0]          	 23	 13	  -3	   1
1.58187e+09	     100	[253, 255, 9, 0, 250, 255, 237, 255]    	 -3	  9	  -6	 -19
1.58187e+09	     101	[15, 0, 13, 0, 254, 255, 10, 0]         	 15	 13	  -2	  10
1.58187e+09	     100	[247, 255, 0, 0, 241, 255, 229, 255]    	 -9	  0	 -15	 -27
1.58187e+09	     101	[17, 0, 2, 0, 1, 0, 0, 0]               	 17	  2	   1	   0
1.58187e+09	     100	[234, 255, 8, 0, 229, 255, 239, 255]    	-22	  8	 -27	 -17
1.58187e+09	     101	[13, 0, 5, 0, 0, 0, 13, 0]              	 13	  5	   0	  13
1.58187e+09	     100	[243, 255, 0, 0, 241, 255, 225, 255]    	-13	  0	 -15	 -31
1.58187e+09	     101	[21, 0, 12, 0, 2, 0, 2, 0]              	 21	 12	   2	   2
1.58187e+09	     100	[245, 255, 8, 0, 242, 255, 226, 255]    	-11	  8	 -14	 -30
1.58187e+09	     101	[18, 0, 8, 0, 5, 0, 2, 0]               	 18	  8	   5	   2
1.58187e+09	     100	[249, 255, 255, 255, 245, 255, 233, 255]	 -7	 -1	 -11	 -23
1.58187e+09	     101	[14, 0, 16, 0, 2, 0, 255, 255]          	 14	 16	   2	  -1
1.58187e+09	     100	[233, 255, 9, 0, 243, 255, 228, 255]    	-23	  9	 -13	 -28
1.58187e+09	     101	[19, 0, 1, 0, 255, 255, 254, 255]       	 19	  1	  -1	  -2
1.58187e+09	     100	[251, 255, 1, 0, 249, 255, 231, 255]    	 -5	  1	  -7	 -25
1.58187e+09	     101	[25, 0, 4, 0, 6, 0, 3, 0]               	 25	  4	   6	   3
1.58187e+09	     100	[242, 255, 5, 0, 247, 255, 237, 255]    	-14	  5	  -9	 -19
1.58187e+09	     101	[29, 0, 8, 0, 1, 0, 251, 255]           	 29	  8	   1	  -5
1.58187e+09	     100	[242, 255, 1, 0, 245, 255, 235, 255]    	-14	  1	 -11	 -21
1.58187e+09	     101	[26, 0, 9, 0, 2, 0, 247, 255]           	 26	  9	   2	  -9
1.58187e+09	     100	[245, 255, 6, 0, 247, 255, 231, 255]    	-11	  6	  -9	 -25
1.58187e+09	     101	[25, 0, 5, 0, 9, 0, 251, 255]           	 25	  5	   9	  -5
1.58187e+09	     100	[246, 255, 2, 0, 254, 255, 224, 255]    	-10	  2	  -2	 -32
1.58187e+09	     101	[25, 0, 10, 0, 9, 0, 1, 0]              	 25	 10	   9	   1
1.58187e+09	     100	[242, 255, 248, 255, 251, 255, 233, 255]	-14	 -8	  -5	 -23
1.58187e+09	     101	[21, 0, 8, 0, 1, 0, 3, 0]               	 21	  8	   1	   3
1.58187e+09	     100	[242, 255, 255, 255, 245, 255, 226, 255]	-14	 -1	 -11	 -30
1.58187e+09	     101	[26, 0, 17, 0, 1, 0, 1, 0]              	 26	 17	   1	   1
1.58187e+09	     100	[245, 255, 247, 255, 246, 255, 229, 255]	-11	 -9	 -10	 -27
1.58187e+09	     101	[18, 0, 12, 0, 0, 0, 5, 0]              	 18	 12	   0	   5
1.58187e+09	     100	[243, 255, 255, 255, 247, 255, 230, 255]	-13	 -1	  -9	 -26
1.58187e+09	     101	[22, 0, 12, 0, 255, 255, 7, 0]          	 22	 12	  -1	   7
1.58187e+09	     100	[242, 255, 252, 255, 241, 255, 230, 255]	-14	 -4	 -15	 -26
1.58187e+09	     101	[21, 0, 2, 0, 251, 255, 0, 0]           	 21	  2	  -5	   0
1.58187e+09	     100	[241, 255, 252, 255, 250, 255, 235, 255]	-15	 -4	  -6	 -21
1.58187e+09	     101	[23, 0, 255, 255, 3, 0, 5, 0]           	 23	 -1	   3	   5
1.58187e+09	     100	[247, 255, 1, 0, 249, 255, 231, 255]    	 -9	  1	  -7	 -25
1.58187e+09	     101	[27, 0, 16, 0, 249, 255, 3, 0]          	 27	 16	  -7	   3
1.58187e+09	     100	[243, 255, 2, 0, 253, 255, 237, 255]    	-13	  2	  -3	 -19
1.58187e+09	     101	[23, 0, 2, 0, 250, 255, 6, 0]           	 23	  2	  -6	   6
1.58187e+09	     100	[249, 255, 0, 0, 245, 255, 234, 255]    	 -7	  0	 -11	 -22
1.58187e+09	     101	[22, 0, 255, 255, 251, 255, 1, 0]       	 22	 -1	  -5	   1
1.58187e+09	     100	[247, 255, 5, 0, 253, 255, 241, 255]    	 -9	  5	  -3	 -15
1.58187e+09	     101	[22, 0, 5, 0, 243, 255, 13, 0]          	 22	  5	 -13	  13
1.58187e+09	     100	[239, 255, 255, 255, 253, 255, 233, 255]	-17	 -1	  -3	 -23
1.58187e+09	     101	[18, 0, 5, 0, 237, 255, 15, 0]          	 18	  5	 -19	  15
1.58187e+09	     100	[242, 255, 1, 0, 254, 255, 238, 255]    	-14	  1	  -2	 -18
1.58187e+09	     101	[26, 0, 14, 0, 250, 255, 11, 0]         	 26	 14	  -6	  11
1.58187e+09	     100	[235, 255, 5, 0, 240, 255, 246, 255]    	-21	  5	 -16	 -10
1.58187e+09	     101	[13, 0, 14, 0, 250, 255, 9, 0]          	 13	 14	  -6	   9
1.58187e+09	     100	[250, 255, 10, 0, 247, 255, 238, 255]   	 -6	 10	  -9	 -18
1.58187e+09	     101	[11, 0, 10, 0, 1, 0, 7, 0]              	 11	 10	   1	   7
1.58187e+09	     100	[249, 255, 4, 0, 245, 255, 238, 255]    	 -7	  4	 -11	 -18
1.58187e+09	     101	[15, 0, 20, 0, 253, 255, 11, 0]         	 15	 20	  -3	  11
1.58187e+09	     100	[255, 255, 4, 0, 250, 255, 241, 255]    	 -1	  4	  -6	 -15
1.58187e+09	     101	[14, 0, 6, 0, 5, 0, 7, 0]               	 14	  6	   5	   7
1.58187e+09	     100	[251, 255, 0, 0, 253, 255, 245, 255]    	 -5	  0	  -3	 -11
1.58187e+09	     101	[13, 0, 13, 0, 251, 255, 15, 0]         	 13	 13	  -5	  15
1.58187e+09	     100	[251, 255, 10, 0, 251, 255, 246, 255]   	 -5	 10	  -5	 -10
1.58187e+09	     101	[11, 0, 14, 0, 249, 255, 13, 0]         	 11	 14	  -7	  13
1.58187e+09	     100	[247, 255, 2, 0, 246, 255, 237, 255]    	 -9	  2	 -10	 -19
1.58187e+09	     101	[15, 0, 20, 0, 0, 0, 14, 0]             	 15	 20	   0	  14
1.58187e+09	     100	[242, 255, 1, 0, 251, 255, 242, 255]    	-14	  1	  -5	 -14
1.58187e+09	     101	[13, 0, 12, 0, 254, 255, 9, 0]          	 13	 12	  -2	   9
1.58187e+09	     100	[238, 255, 251, 255, 0, 0, 239, 255]    	-18	 -5	   0	 -17
1.58187e+09	     101	[17, 0, 6, 0, 3, 0, 6, 0]               	 17	  6	   3	   6
1.58187e+09	     100	[249, 255, 252, 255, 255, 255, 233, 255]	 -7	 -4	  -1	 -23
1.58187e+09	     101	[21, 0, 251, 255, 5, 0, 254, 255]       	 21	 -5	   5	  -2
1.58187e+09	     100	[247, 255, 244, 255, 254, 255, 239, 255]	 -9	-12	  -2	 -17
1.58187e+09	     101	[15, 0, 242, 255, 3, 0, 2, 0]           	 15	-14	   3	   2
1.58187e+09	     100	[249, 255, 0, 0, 251, 255, 233, 255]    	 -7	  0	  -5	 -23
1.58187e+09	     101	[19, 0, 254, 255, 253, 255, 11, 0]      	 19	 -2	  -3	  11
1.58187e+09	     100	[249, 255, 247, 255, 250, 255, 235, 255]	 -7	 -9	  -6	 -21
1.58187e+09	     101	[17, 0, 252, 255, 1, 0, 0, 0]           	 17	 -4	   1	   0
1.58187e+09	     100	[243, 255, 5, 0, 247, 255, 243, 255]    	-13	  5	  -9	 -13
1.58187e+09	     101	[10, 0, 255, 255, 1, 0, 0, 0]           	 10	 -1	   1	   0
1.58187e+09	     100	[250, 255, 252, 255, 255, 255, 239, 255]	 -6	 -4	  -1	 -17
1.58187e+09	     101	[14, 0, 254, 255, 250, 255, 253, 255]   	 14	 -2	  -6	  -3
1.58187e+09	     100	[247, 255, 1, 0, 3, 0, 234, 255]        	 -9	  1	   3	 -22
1.58187e+09	     101	[13, 0, 255, 255, 3, 0, 1, 0]           	 13	 -1	   3	   1
1.58187e+09	     100	[0, 0, 244, 255, 255, 255, 218, 255]    	  0	-12	  -1	 -38
1.58187e+09	     101	[7, 0, 1, 0, 254, 255, 254, 255]        	  7	  1	  -2	  -2
1.58187e+09	     100	[251, 255, 4, 0, 2, 0, 222, 255]        	 -5	  4	   2	 -34
1.58187e+09	     101	[7, 0, 10, 0, 5, 0, 1, 0]               	  7	 10	   5	   1
1.58187e+09	     100	[250, 255, 255, 255, 9, 0, 220, 255]    	 -6	 -1	   9	 -36
1.58187e+09	     101	[3, 0, 255, 255, 2, 0, 255, 255]        	  3	 -1	   2	  -1
1.58187e+09	     100	[254, 255, 4, 0, 0, 0, 224, 255]        	 -2	  4	   0	 -32
1.58187e+09	     101	[9, 0, 252, 255, 0, 0, 255, 255]        	  9	 -4	   0	  -1
1.58187e+09	     100	[3, 0, 4, 0, 249, 255, 214, 255]        	  3	  4	  -7	 -42
1.58187e+09	     101	[14, 0, 242, 255, 250, 255, 250, 255]   	 14	-14	  -6	  -6
1.58187e+09	     100	[3, 0, 8, 0, 7, 0, 213, 255]            	  3	  8	   7	 -43
1.58187e+09	     101	[11, 0, 254, 255, 9, 0, 254, 255]       	 11	 -2	   9	  -2
1.58187e+09	     100	[0, 0, 255, 255, 251, 255, 214, 255]    	  0	 -1	  -5	 -42
1.58187e+09	     101	[7, 0, 251, 255, 254, 255, 251, 255]    	  7	 -5	  -2	  -5
1.58187e+09	     100	[255, 255, 6, 0, 5, 0, 226, 255]        	 -1	  6	   5	 -30
1.58187e+09	     101	[7, 0, 252, 255, 254, 255, 2, 0]        	  7	 -4	  -2	   2
1.58187e+09	     100	[249, 255, 252, 255, 255, 255, 228, 255]	 -7	 -4	  -1	 -28
1.58187e+09	     101	[11, 0, 252, 255, 2, 0, 10, 0]          	 11	 -4	   2	  10
1.58187e+09	     100	[245, 255, 0, 0, 255, 255, 235, 255]    	-11	  0	  -1	 -21
1.58187e+09	     101	[11, 0, 254, 255, 249, 255, 11, 0]      	 11	 -2	  -7	  11
1.58187e+09	     100	[249, 255, 248, 255, 246, 255, 226, 255]	 -7	 -8	 -10	 -30
1.58187e+09	     101	[9, 0, 244, 255, 249, 255, 10, 0]       	  9	-12	  -7	  10
1.58187e+09	     100	[255, 255, 5, 0, 255, 255, 228, 255]    	 -1	  5	  -1	 -28
1.58187e+09	     101	[7, 0, 1, 0, 247, 255, 9, 0]            	  7	  1	  -9	   9
1.58187e+09	     100	[0, 0, 2, 0, 251, 255, 220, 255]        	  0	  2	  -5	 -36
1.58187e+09	     101	[17, 0, 248, 255, 249, 255, 6, 0]       	 17	 -8	  -7	   6
1.58187e+09	     100	[249, 255, 1, 0, 6, 0, 241, 255]        	 -7	  1	   6	 -15
1.58187e+09	     101	[10, 0, 20, 0, 5, 0, 21, 0]             	 10	 20	   5	  21
1.58187e+09	     100	[255, 255, 8, 0, 255, 255, 234, 255]    	 -1	  8	  -1	 -22
1.58187e+09	     101	[7, 0, 8, 0, 1, 0, 10, 0]               	  7	  8	   1	  10
1.58187e+09	     100	[253, 255, 2, 0, 2, 0, 231, 255]        	 -3	  2	   2	 -25
1.58187e+09	     101	[7, 0, 16, 0, 3, 0, 25, 0]              	  7	 16	   3	  25
1.58187e+09	     100	[3, 0, 252, 255, 7, 0, 228, 255]        	  3	 -4	   7	 -28
1.58187e+09	     101	[11, 0, 13, 0, 255, 255, 17, 0]         	 11	 13	  -1	  17
1.58187e+09	     100	[250, 255, 5, 0, 255, 255, 234, 255]    	 -6	  5	  -1	 -22
1.58187e+09	     101	[9, 0, 14, 0, 0, 0, 21, 0]              	  9	 14	   0	  21
1.58187e+09	     100	[0, 0, 0, 0, 7, 0, 235, 255]            	  0	  0	   7	 -21
1.58187e+09	     101	[13, 0, 9, 0, 254, 255, 7, 0]           	 13	  9	  -2	   7
1.58187e+09	     100	[254, 255, 2, 0, 7, 0, 239, 255]        	 -2	  2	   7	 -17
1.58187e+09	     101	[10, 0, 16, 0, 3, 0, 17, 0]             	 10	 16	   3	  17
1.58187e+09	     100	[2, 0, 1, 0, 11, 0, 229, 255]           	  2	  1	  11	 -27
1.58187e+09	     101	[6, 0, 9, 0, 251, 255, 7, 0]            	  6	  9	  -5	   7
1.58187e+09	     100	[2, 0, 2, 0, 6, 0, 242, 255]            	  2	  2	   6	 -14
1.58187e+09	     101	[13, 0, 13, 0, 247, 255, 19, 0]         	 13	 13	  -9	  19
1.58187e+09	     100	[3, 0, 4, 0, 251, 255, 231, 255]        	  3	  4	  -5	 -25
1.58187e+09	     101	[13, 0, 13, 0, 246, 255, 5, 0]          	 13	 13	 -10	   5
1.58187e+09	     100	[1, 0, 16, 0, 3, 0, 246, 255]           	  1	 16	   3	 -10
1.58187e+09	     101	[10, 0, 20, 0, 254, 255, 15, 0]         	 10	 20	  -2	  15
1.58187e+09	     100	[253, 255, 4, 0, 249, 255, 226, 255]    	 -3	  4	  -7	 -30
1.58187e+09	     101	[15, 0, 4, 0, 249, 255, 255, 255]       	 15	  4	  -7	  -1
1.58187e+09	     100	[255, 255, 16, 0, 253, 255, 237, 255]   	 -1	 16	  -3	 -19
1.58187e+09	     101	[17, 0, 24, 0, 3, 0, 13, 0]             	 17	 24	   3	  13
1.58187e+09	     100	[255, 255, 251, 255, 250, 255, 228, 255]	 -1	 -5	  -6	 -28
1.58187e+09	     101	[18, 0, 16, 0, 246, 255, 2, 0]          	 18	 16	 -10	   2
1.58187e+09	     100	[249, 255, 8, 0, 1, 0, 247, 255]        	 -7	  8	   1	  -9
1.58187e+09	     101	[13, 0, 18, 0, 254, 255, 5, 0]          	 13	 18	  -2	   5
1.58187e+09	     100	[3, 0, 251, 255, 253, 255, 237, 255]    	  3	 -5	  -3	 -19
1.58187e+09	     101	[17, 0, 14, 0, 246, 255, 1, 0]          	 17	 14	 -10	   1
1.58187e+09	     100	[251, 255, 4, 0, 3, 0, 237, 255]        	 -5	  4	   3	 -19
1.58187e+09	     101	[10, 0, 16, 0, 3, 0, 9, 0]              	 10	 16	   3	   9
1.58187e+09	     100	[6, 0, 252, 255, 253, 255, 228, 255]    	  6	 -4	  -3	 -28
1.58187e+09	     101	[7, 0, 12, 0, 247, 255, 254, 255]       	  7	 12	  -9	  -2
1.58187e+09	     100	[0, 0, 1, 0, 3, 0, 234, 255]            	  0	  1	   3	 -22
1.58187e+09	     101	[14, 0, 24, 0, 1, 0, 6, 0]              	 14	 24	   1	   6
1.58187e+09	     100	[253, 255, 254, 255, 249, 255, 216, 255]	 -3	 -2	  -7	 -40
1.58187e+09	     101	[10, 0, 17, 0, 250, 255, 1, 0]          	 10	 17	  -6	   1
1.58187e+09	     100	[1, 0, 4, 0, 2, 0, 233, 255]            	  1	  4	   2	 -23
1.58187e+09	     101	[10, 0, 29, 0, 2, 0, 18, 0]             	 10	 29	   2	  18
1.58187e+09	     100	[3, 0, 250, 255, 250, 255, 238, 255]    	  3	 -6	  -6	 -18
1.58187e+09	     101	[10, 0, 10, 0, 1, 0, 1, 0]              	 10	 10	   1	   1
1.58187e+09	     100	[0, 0, 254, 255, 11, 0, 245, 255]       	  0	 -2	  11	 -11
1.58187e+09	     101	[13, 0, 17, 0, 7, 0, 6, 0]              	 13	 17	   7	   6
1.58187e+09	     100	[250, 255, 246, 255, 253, 255, 242, 255]	 -6	-10	  -3	 -14
1.58187e+09	     101	[9, 0, 10, 0, 9, 0, 255, 255]           	  9	 10	   9	  -1
1.58187e+09	     100	[247, 255, 1, 0, 2, 0, 250, 255]        	 -9	  1	   2	  -6
1.58187e+09	     101	[14, 0, 13, 0, 6, 0, 10, 0]             	 14	 13	   6	  10
1.58187e+09	     100	[0, 0, 251, 255, 249, 255, 230, 255]    	  0	 -5	  -7	 -26
1.58187e+09	     101	[6, 0, 8, 0, 6, 0, 1, 0]                	  6	  8	   6	   1
1.58187e+09	     100	[249, 255, 1, 0, 249, 255, 242, 255]    	 -7	  1	  -7	 -14
1.58187e+09	     101	[7, 0, 14, 0, 11, 0, 10, 0]             	  7	 14	  11	  10
1.58187e+09	     100	[239, 255, 251, 255, 250, 255, 231, 255]	-17	 -5	  -6	 -25
1.58187e+09	     101	[5, 0, 13, 0, 5, 0, 0, 0]               	  5	 13	   5	   0
1.58187e+09	     100	[250, 255, 5, 0, 2, 0, 241, 255]        	 -6	  5	   2	 -15
1.58187e+09	     101	[15, 0, 21, 0, 7, 0, 6, 0]              	 15	 21	   7	   6
1.58187e+09	     100	[251, 255, 251, 255, 253, 255, 234, 255]	 -5	 -5	  -3	 -22
1.58187e+09	     101	[10, 0, 12, 0, 15, 0, 1, 0]             	 10	 12	  15	   1
1.58187e+09	     100	[253, 255, 12, 0, 7, 0, 247, 255]       	 -3	 12	   7	  -9
1.58187e+09	     101	[6, 0, 17, 0, 19, 0, 7, 0]              	  6	 17	  19	   7
1.58187e+09	     100	[251, 255, 0, 0, 3, 0, 243, 255]        	 -5	  0	   3	 -13
1.58187e+09	     101	[15, 0, 10, 0, 6, 0, 254, 255]          	 15	 10	   6	  -2
1.58187e+09	     100	[0, 0, 8, 0, 9, 0, 243, 255]            	  0	  8	   9	 -13
1.58187e+09	     101	[6, 0, 17, 0, 13, 0, 3, 0]              	  6	 17	  13	   3
1.58187e+09	     100	[247, 255, 255, 255, 1, 0, 237, 255]    	 -9	 -1	   1	 -19
1.58187e+09	     101	[11, 0, 9, 0, 6, 0, 3, 0]               	 11	  9	   6	   3
1.58187e+09	     100	[2, 0, 8, 0, 9, 0, 243, 255]            	  2	  8	   9	 -13
1.58187e+09	     101	[17, 0, 16, 0, 9, 0, 15, 0]             	 17	 16	   9	  15
1.58187e+09	     100	[1, 0, 4, 0, 251, 255, 235, 255]        	  1	  4	  -5	 -21
1.58187e+09	     101	[9, 0, 18, 0, 9, 0, 1, 0]               	  9	 18	   9	   1
1.58187e+09	     100	[250, 255, 10, 0, 11, 0, 239, 255]      	 -6	 10	  11	 -17
1.58187e+09	     101	[18, 0, 17, 0, 17, 0, 13, 0]            	 18	 17	  17	  13
1.58187e+09	     100	[255, 255, 1, 0, 2, 0, 234, 255]        	 -1	  1	   2	 -22
1.58187e+09	     101	[19, 0, 20, 0, 7, 0, 3, 0]              	 19	 20	   7	   3
1.58187e+09	     100	[251, 255, 2, 0, 10, 0, 245, 255]       	 -5	  2	  10	 -11
1.58187e+09	     101	[17, 0, 16, 0, 11, 0, 11, 0]            	 17	 16	  11	  11
1.58187e+09	     100	[253, 255, 252, 255, 9, 0, 242, 255]    	 -3	 -4	   9	 -14
1.58187e+09	     101	[18, 0, 17, 0, 9, 0, 9, 0]              	 18	 17	   9	   9
1.58187e+09	     100	[254, 255, 0, 0, 14, 0, 245, 255]       	 -2	  0	  14	 -11
1.58187e+09	     101	[11, 0, 10, 0, 6, 0, 255, 255]          	 11	 10	   6	  -1
1.58187e+09	     100	[6, 0, 1, 0, 16, 0, 237, 255]           	  6	  1	  16	 -19
1.58187e+09	     101	[15, 0, 8, 0, 253, 255, 1, 0]           	 15	  8	  -3	   1
1.58187e+09	     100	[255, 255, 254, 255, 13, 0, 246, 255]   	 -1	 -2	  13	 -10
1.58187e+09	     101	[13, 0, 2, 0, 3, 0, 1, 0]               	 13	  2	   3	   1
1.58187e+09	     100	[253, 255, 8, 0, 5, 0, 245, 255]        	 -3	  8	   5	 -11
1.58187e+09	     101	[14, 0, 254, 255, 255, 255, 1, 0]       	 14	 -2	  -1	   1
1.58187e+09	     100	[255, 255, 16, 0, 3, 0, 242, 255]       	 -1	 16	   3	 -14
1.58187e+09	     101	[17, 0, 250, 255, 0, 0, 253, 255]       	 17	 -6	   0	  -3
1.58187e+09	     100	[0, 0, 5, 0, 6, 0, 238, 255]            	  0	  5	   6	 -18
1.58187e+09	     101	[19, 0, 0, 0, 0, 0, 10, 0]              	 19	  0	   0	  10
1.58187e+09	     100	[245, 255, 6, 0, 11, 0, 242, 255]       	-11	  6	  11	 -14
1.58187e+09	     101	[23, 0, 4, 0, 247, 255, 10, 0]          	 23	  4	  -9	  10
1.58187e+09	     100	[247, 255, 8, 0, 11, 0, 234, 255]       	 -9	  8	  11	 -22
1.58187e+09	     101	[19, 0, 2, 0, 253, 255, 6, 0]           	 19	  2	  -3	   6
1.58187e+09	     100	[251, 255, 9, 0, 13, 0, 238, 255]       	 -5	  9	  13	 -18
1.58187e+09	     101	[18, 0, 0, 0, 250, 255, 10, 0]          	 18	  0	  -6	  10
1.58187e+09	     100	[1, 0, 2, 0, 10, 0, 226, 255]           	  1	  2	  10	 -30
1.58187e+09	     101	[21, 0, 5, 0, 255, 255, 11, 0]          	 21	  5	  -1	  11
1.58187e+09	     100	[2, 0, 251, 255, 3, 0, 229, 255]        	  2	 -5	   3	 -27
1.58187e+09	     101	[19, 0, 255, 255, 249, 255, 9, 0]       	 19	 -1	  -7	   9
1.58187e+09	     100	[1, 0, 2, 0, 6, 0, 234, 255]            	  1	  2	   6	 -22
1.58187e+09	     101	[17, 0, 0, 0, 247, 255, 6, 0]           	 17	  0	  -9	   6
1.58187e+09	     100	[249, 255, 4, 0, 15, 0, 234, 255]       	 -7	  4	  15	 -22
1.58187e+09	     101	[15, 0, 4, 0, 1, 0, 11, 0]              	 15	  4	   1	  11
1.58187e+09	     100	[2, 0, 5, 0, 14, 0, 233, 255]           	  2	  5	  14	 -23
1.58187e+09	     101	[13, 0, 246, 255, 1, 0, 5, 0]           	 13	-10	   1	   5
1.58187e+09	     100	[253, 255, 5, 0, 3, 0, 231, 255]        	 -3	  5	   3	 -25
1.58187e+09	     101	[13, 0, 252, 255, 254, 255, 9, 0]       	 13	 -4	  -2	   9
1.58187e+09	     100	[251, 255, 0, 0, 13, 0, 237, 255]       	 -5	  0	  13	 -19
1.58187e+09	     101	[19, 0, 242, 255, 255, 255, 9, 0]       	 19	-14	  -1	   9
1.58187e+09	     100	[251, 255, 254, 255, 7, 0, 230, 255]    	 -5	 -2	   7	 -26
1.58187e+09	     101	[17, 0, 248, 255, 1, 0, 7, 0]           	 17	 -8	   1	   7
1.58187e+09	     100	[254, 255, 251, 255, 14, 0, 224, 255]   	 -2	 -5	  14	 -32
1.58187e+09	     101	[19, 0, 2, 0, 255, 255, 10, 0]          	 19	  2	  -1	  10
1.58187e+09	     100	[0, 0, 2, 0, 20, 0, 231, 255]           	  0	  2	  20	 -25
1.58187e+09	     101	[15, 0, 250, 255, 254, 255, 5, 0]       	 15	 -6	  -2	   5
1.58187e+09	     100	[255, 255, 4, 0, 10, 0, 238, 255]       	 -1	  4	  10	 -18
1.58187e+09	     101	[26, 0, 4, 0, 254, 255, 6, 0]           	 26	  4	  -2	   6
1.58187e+09	     100	[253, 255, 1, 0, 0, 0, 231, 255]        	 -3	  1	   0	 -25
1.58187e+09	     101	[27, 0, 6, 0, 1, 0, 2, 0]               	 27	  6	   1	   2
1.58187e+09	     100	[250, 255, 0, 0, 10, 0, 241, 255]       	 -6	  0	  10	 -15
1.58187e+09	     101	[25, 0, 2, 0, 3, 0, 14, 0]              	 25	  2	   3	  14
1.58187e+09	     100	[255, 255, 1, 0, 1, 0, 241, 255]        	 -1	  1	   1	 -15
1.58187e+09	     101	[21, 0, 252, 255, 6, 0, 3, 0]           	 21	 -4	   6	   3
1.58187e+09	     100	[253, 255, 5, 0, 10, 0, 231, 255]       	 -3	  5	  10	 -25
1.58187e+09	     101	[21, 0, 4, 0, 3, 0, 3, 0]               	 21	  4	   3	   3
1.58187e+09	     100	[255, 255, 5, 0, 9, 0, 228, 255]        	 -1	  5	   9	 -28
1.58187e+09	     101	[29, 0, 6, 0, 6, 0, 7, 0]               	 29	  6	   6	   7
1.58187e+09	     100	[237, 255, 9, 0, 10, 0, 235, 255]       	-19	  9	  10	 -21
1.58187e+09	     101	[19, 0, 8, 0, 9, 0, 10, 0]              	 19	  8	   9	  10
1.58187e+09	     100	[250, 255, 252, 255, 13, 0, 239, 255]   	 -6	 -4	  13	 -17
1.58187e+09	     101	[29, 0, 8, 0, 249, 255, 3, 0]           	 29	  8	  -7	   3
1.58187e+09	     100	[247, 255, 1, 0, 3, 0, 235, 255]        	 -9	  1	   3	 -21
